"labels","Time","Line","tsNs","labelTypes","id"
[object Object],2025-03-05 22:07:49,"2025-03-05 22:07:49 | INFO | {""user_id"": 22, ""product_id"": 1907, ""amount"": 68.81, ""status"": ""success"", ""random_string"": ""hKb8DWyufW""}",1741192669065698816,[object Object],1741192669065698816_afae8855
[object Object],2025-03-05 22:03:22,"2025-03-05 22:03:22 | WARNING | {""user_id"": 48, ""product_id"": 1789, ""amount"": 59.46, ""status"": ""success"", ""random_string"": ""fcSlmhpjkZ""}",1741192402332243200,[object Object],1741192402332243200_c9a574ed
[object Object],2025-03-05 22:03:20,"2025-03-05 22:03:20 | WARNING | {""user_id"": 9, ""product_id"": 1009, ""amount"": 42.22, ""status"": ""failure"", ""random_string"": ""MyBUC8wnIT""}",1741192400645195264,[object Object],1741192400645195264_4022cc4f
[object Object],2025-03-05 22:03:15,"2025-03-05 22:03:15 | WARNING | {""user_id"": 25, ""product_id"": 1232, ""amount"": 71.44, ""status"": ""success"", ""random_string"": ""aBYnXR19rr""}",1741192395419936000,[object Object],1741192395419936000_ef2f88d
[object Object],2025-03-05 22:03:11,"2025-03-05 22:03:11 | ERROR | {""user_id"": 21, ""product_id"": 1807, ""amount"": 52.83, ""status"": ""success"", ""random_string"": ""QqkWYLKhj8""}",1741192391302300928,[object Object],1741192391302300928_7ecd249d
[object Object],2025-03-05 22:03:08,"2025-03-05 22:03:08 | WARNING | {""user_id"": 72, ""product_id"": 1143, ""amount"": 55.22, ""status"": ""failure"", ""random_string"": ""pC6gdFeFGT""}",1741192388715532288,[object Object],1741192388715532288_5eea1edf
[object Object],2025-03-05 22:03:08,"2025-03-05 22:03:08 | INFO | {""user_id"": 22, ""product_id"": 1052, ""amount"": 77.09, ""status"": ""pending"", ""random_string"": ""9xKUb2L4ty""}",1741192388020758016,[object Object],1741192388020758016_555bd633
[object Object],2025-03-05 22:03:05,"2025-03-05 22:03:05 | ERROR | {""user_id"": 78, ""product_id"": 1977, ""amount"": 88.59, ""status"": ""pending"", ""random_string"": ""DBUty3V4So""}",1741192385482007040,[object Object],1741192385482007040_31e4aa43
[object Object],2025-03-05 22:03:04,"2025-03-05 22:03:04 | INFO | {""user_id"": 16, ""product_id"": 1053, ""amount"": 87.62, ""status"": ""pending"", ""random_string"": ""mVu7Q19Rg4""}",1741192384282434560,[object Object],1741192384282434560_624149bd
[object Object],2025-03-05 22:03:00,"2025-03-05 22:03:00 | WARNING | {""user_id"": 66, ""product_id"": 1760, ""amount"": 34.75, ""status"": ""failure"", ""random_string"": ""FiQP07Dopl""}",1741192380586773248,[object Object],1741192380586773248_ddf586f5
[object Object],2025-03-05 22:02:59,"2025-03-05 22:02:59 | WARNING | {""user_id"": 90, ""product_id"": 1815, ""amount"": 45.0, ""status"": ""failure"", ""random_string"": ""5a3r7smx5z""}",1741192379756024576,[object Object],1741192379756024576_5143adc3
[object Object],2025-03-05 22:02:50,"2025-03-05 22:02:50 | ERROR | {""user_id"": 27, ""product_id"": 1333, ""amount"": 62.66, ""status"": ""success"", ""random_string"": ""CE4uVf2Uy8""}",1741192370303997696,[object Object],1741192370303997696_20b868f1
[object Object],2025-03-05 22:02:48,"2025-03-05 22:02:48 | ERROR | {""user_id"": 55, ""product_id"": 1252, ""amount"": 63.65, ""status"": ""pending"", ""random_string"": ""oFpUcynr5H""}",1741192368270716672,[object Object],1741192368270716672_6d42839
[object Object],2025-03-05 22:02:46,"2025-03-05 22:02:46 | ERROR | {""user_id"": 97, ""product_id"": 1788, ""amount"": 96.12, ""status"": ""success"", ""random_string"": ""OrB1CShYDx""}",1741192366232863488,[object Object],1741192366232863488_453b45b9
[object Object],2025-03-05 22:02:37,"2025-03-05 22:02:37 | INFO | {""user_id"": 42, ""product_id"": 1346, ""amount"": 94.71, ""status"": ""failure"", ""random_string"": ""DIgF8W6LVt""}",1741192357978459904,[object Object],1741192357978459904_3a9fe669
[object Object],2025-03-05 22:02:37,"2025-03-05 22:02:37 | WARNING | {""user_id"": 95, ""product_id"": 1122, ""amount"": 78.25, ""status"": ""pending"", ""random_string"": ""Bxq3RbQVWJ""}",1741192357270373888,[object Object],1741192357270373888_cf2b6d01
[object Object],2025-03-05 22:02:36,"2025-03-05 22:02:36 | INFO | {""user_id"": 82, ""product_id"": 1536, ""amount"": 82.72, ""status"": ""failure"", ""random_string"": ""MOg6ElryTt""}",1741192356086937088,[object Object],1741192356086937088_c434865b
[object Object],2025-03-05 22:02:35,"2025-03-05 22:02:35 | ERROR | {""user_id"": 87, ""product_id"": 1615, ""amount"": 70.67, ""status"": ""failure"", ""random_string"": ""IRrQculXnE""}",1741192355522761728,[object Object],1741192355522761728_dcbf5979
[object Object],2025-03-05 22:02:33,"2025-03-05 22:02:33 | WARNING | {""user_id"": 16, ""product_id"": 1339, ""amount"": 16.36, ""status"": ""pending"", ""random_string"": ""Mhc5oNipYR""}",1741192353367495936,[object Object],1741192353367495936_b5cbe88b
[object Object],2025-03-05 22:02:25,"2025-03-05 22:02:25 | WARNING | {""user_id"": 5, ""product_id"": 1121, ""amount"": 57.21, ""status"": ""failure"", ""random_string"": ""ToBMB8oxWv""}",1741192345650818816,[object Object],1741192345650818816_7f29c0a7
[object Object],2025-03-05 22:02:23,"2025-03-05 22:02:23 | INFO | {""user_id"": 64, ""product_id"": 1225, ""amount"": 78.03, ""status"": ""pending"", ""random_string"": ""ZshiwfSeNa""}",1741192343932876288,[object Object],1741192343932876288_72464873
[object Object],2025-03-05 22:02:22,"2025-03-05 22:02:22 | ERROR | {""user_id"": 14, ""product_id"": 1532, ""amount"": 37.94, ""status"": ""pending"", ""random_string"": ""r81ebYvoET""}",1741192342401611520,[object Object],1741192342401611520_267de817
[object Object],2025-03-05 22:02:19,"2025-03-05 22:02:19 | ERROR | {""user_id"": 65, ""product_id"": 1157, ""amount"": 77.11, ""status"": ""success"", ""random_string"": ""FitRYCyhai""}",1741192339842148096,[object Object],1741192339842148096_74e6e773
[object Object],2025-03-05 22:02:17,"2025-03-05 22:02:17 | WARNING | {""user_id"": 74, ""product_id"": 1029, ""amount"": 64.8, ""status"": ""success"", ""random_string"": ""1DmH0IcvJ2""}",1741192337927200256,[object Object],1741192337927200256_f6f34807
[object Object],2025-03-05 22:02:17,"2025-03-05 22:02:17 | ERROR | {""user_id"": 7, ""product_id"": 1812, ""amount"": 50.61, ""status"": ""success"", ""random_string"": ""eHcOsJqrnx""}",1741192337259628032,[object Object],1741192337259628032_d886db3d
[object Object],2025-03-05 22:02:14,"2025-03-05 22:02:14 | WARNING | {""user_id"": 36, ""product_id"": 1360, ""amount"": 81.5, ""status"": ""failure"", ""random_string"": ""WEAxcMrxut""}",1741192334754074368,[object Object],1741192334754074368_77e8413f
[object Object],2025-03-05 22:02:12,"2025-03-05 22:02:12 | INFO | {""user_id"": 51, ""product_id"": 1758, ""amount"": 66.38, ""status"": ""failure"", ""random_string"": ""fXRJSCxB6c""}",1741192332549345792,[object Object],1741192332549345792_ea7a4c9f
[object Object],2025-03-05 22:02:10,"2025-03-05 22:02:10 | WARNING | {""user_id"": 31, ""product_id"": 1490, ""amount"": 47.98, ""status"": ""success"", ""random_string"": ""EUPaPATggU""}",1741192330873934080,[object Object],1741192330873934080_d89bb9b
[object Object],2025-03-05 22:02:05,"2025-03-05 22:02:05 | ERROR | {""user_id"": 38, ""product_id"": 1804, ""amount"": 60.33, ""status"": ""success"", ""random_string"": ""uiCzHr1ThB""}",1741192325399503872,[object Object],1741192325399503872_4c2b37b3
[object Object],2025-03-05 22:02:02,"2025-03-05 22:02:02 | WARNING | {""user_id"": 23, ""product_id"": 1368, ""amount"": 65.66, ""status"": ""success"", ""random_string"": ""enf8S1LSpF""}",1741192322940781824,[object Object],1741192322940781824_9770fa0d
[object Object],2025-03-05 22:02:01,"2025-03-05 22:02:01 | ERROR | {""user_id"": 14, ""product_id"": 1362, ""amount"": 49.81, ""status"": ""success"", ""random_string"": ""mFSIncZ6YY""}",1741192321172389120,[object Object],1741192321172389120_8ecb138d
[object Object],2025-03-05 22:01:58,"2025-03-05 22:01:58 | ERROR | {""user_id"": 48, ""product_id"": 1855, ""amount"": 40.67, ""status"": ""success"", ""random_string"": ""DB72Ess9PG""}",1741192318003315712,[object Object],1741192318003315712_43fac4b9
[object Object],2025-03-05 22:01:56,"2025-03-05 22:01:56 | ERROR | {""user_id"": 36, ""product_id"": 1411, ""amount"": 20.16, ""status"": ""success"", ""random_string"": ""AOHCNIMKi2""}",1741192316517533184,[object Object],1741192316517533184_f541718b
[object Object],2025-03-05 22:01:55,"2025-03-05 22:01:55 | ERROR | {""user_id"": 100, ""product_id"": 1622, ""amount"": 21.1, ""status"": ""success"", ""random_string"": ""eOhktJQAWo""}",1741192315941564416,[object Object],1741192315941564416_8479dfd3
[object Object],2025-03-05 22:01:54,"2025-03-05 22:01:54 | ERROR | {""user_id"": 97, ""product_id"": 1724, ""amount"": 62.04, ""status"": ""failure"", ""random_string"": ""8tT78v7ZCq""}",1741192314733141760,[object Object],1741192314733141760_98144cb9
[object Object],2025-03-05 22:01:53,"2025-03-05 22:01:53 | INFO | {""user_id"": 6, ""product_id"": 1800, ""amount"": 16.16, ""status"": ""failure"", ""random_string"": ""cR1PvtWpLy""}",1741192313978055680,[object Object],1741192313978055680_910372af
[object Object],2025-03-05 22:01:52,"2025-03-05 22:01:52 | INFO | {""user_id"": 69, ""product_id"": 1410, ""amount"": 56.06, ""status"": ""success"", ""random_string"": ""3kwHXhqInA""}",1741192312494089728,[object Object],1741192312494089728_5cdb4521
[object Object],2025-03-05 22:01:49,"2025-03-05 22:01:49 | ERROR | {""user_id"": 89, ""product_id"": 1138, ""amount"": 77.33, ""status"": ""failure"", ""random_string"": ""hX9qM081bv""}",1741192309424196096,[object Object],1741192309424196096_5d9cd901
[object Object],2025-03-05 22:01:47,"2025-03-05 22:01:47 | INFO | {""user_id"": 83, ""product_id"": 1931, ""amount"": 90.07, ""status"": ""pending"", ""random_string"": ""FMhVdYiX3P""}",1741192307525665280,[object Object],1741192307525665280_f3d8c8dd
[object Object],2025-03-05 22:01:45,"2025-03-05 22:01:45 | WARNING | {""user_id"": 44, ""product_id"": 1676, ""amount"": 76.64, ""status"": ""failure"", ""random_string"": ""nwYdpBaGsc""}",1741192305947673088,[object Object],1741192305947673088_963afec7
[object Object],2025-03-05 22:01:36,"2025-03-05 22:01:36 | WARNING | {""user_id"": 45, ""product_id"": 1701, ""amount"": 49.92, ""status"": ""success"", ""random_string"": ""FHKka3Z9mn""}",1741192296433645312,[object Object],1741192296433645312_f65f2431
[object Object],2025-03-05 22:01:34,"2025-03-05 22:01:34 | WARNING | {""user_id"": 75, ""product_id"": 1140, ""amount"": 14.57, ""status"": ""failure"", ""random_string"": ""98xhaCXU01""}",1741192294364237824,[object Object],1741192294364237824_3a09e5e3
[object Object],2025-03-05 22:01:31,"2025-03-05 22:01:31 | WARNING | {""user_id"": 89, ""product_id"": 1700, ""amount"": 42.28, ""status"": ""success"", ""random_string"": ""cbmw639Uo2""}",1741192291200122368,[object Object],1741192291200122368_5f942c9
[object Object],2025-03-05 22:01:29,"2025-03-05 22:01:29 | WARNING | {""user_id"": 71, ""product_id"": 1158, ""amount"": 80.72, ""status"": ""failure"", ""random_string"": ""u7ib421jnf""}",1741192289749509376,[object Object],1741192289749509376_74b18005
[object Object],2025-03-05 22:01:28,"2025-03-05 22:01:28 | INFO | {""user_id"": 10, ""product_id"": 1207, ""amount"": 24.24, ""status"": ""success"", ""random_string"": ""k7us42jIgi""}",1741192288051801344,[object Object],1741192288051801344_d037ae89
[object Object],2025-03-05 22:01:24,"2025-03-05 22:01:24 | WARNING | {""user_id"": 40, ""product_id"": 1524, ""amount"": 27.96, ""status"": ""pending"", ""random_string"": ""ReDggbSxv8""}",1741192284286892288,[object Object],1741192284286892288_7fe251d3
[object Object],2025-03-05 22:01:21,"2025-03-05 22:01:21 | ERROR | {""user_id"": 32, ""product_id"": 1908, ""amount"": 84.61, ""status"": ""pending"", ""random_string"": ""51pf8w2eFz""}",1741192281333419008,[object Object],1741192281333419008_c641949
[object Object],2025-03-05 22:01:18,"2025-03-05 22:01:18 | ERROR | {""user_id"": 28, ""product_id"": 1634, ""amount"": 69.19, ""status"": ""failure"", ""random_string"": ""TxN5yO8kNf""}",1741192278683543296,[object Object],1741192278683543296_dd1b05e3
[object Object],2025-03-05 22:01:11,"2025-03-05 22:01:11 | ERROR | {""user_id"": 74, ""product_id"": 1790, ""amount"": 19.19, ""status"": ""success"", ""random_string"": ""3NStPxIMzK""}",1741192271762495744,[object Object],1741192271762495744_5c7ebcc7
[object Object],2025-03-05 22:01:09,"2025-03-05 22:01:09 | INFO | {""user_id"": 34, ""product_id"": 1093, ""amount"": 45.75, ""status"": ""failure"", ""random_string"": ""idTHG8Ovzk""}",1741192269519288576,[object Object],1741192269519288576_664e8c1b
[object Object],2025-03-05 22:01:08,"2025-03-05 22:01:08 | WARNING | {""user_id"": 53, ""product_id"": 1981, ""amount"": 23.0, ""status"": ""pending"", ""random_string"": ""YaU0wfjvGQ""}",1741192268222456832,[object Object],1741192268222456832_1436c361
[object Object],2025-03-05 22:01:04,"2025-03-05 22:01:04 | INFO | {""user_id"": 45, ""product_id"": 1998, ""amount"": 49.76, ""status"": ""success"", ""random_string"": ""tZ6DnWPNOw""}",1741192264619712512,[object Object],1741192264619712512_8a8341a1
[object Object],2025-03-05 22:00:58,"2025-03-05 22:00:58 | ERROR | {""user_id"": 35, ""product_id"": 1136, ""amount"": 80.83, ""status"": ""success"", ""random_string"": ""pfAyoVhNEv""}",1741192258153073920,[object Object],1741192258153073920_9274d42b
[object Object],2025-03-05 22:00:53,"2025-03-05 22:00:53 | WARNING | {""user_id"": 89, ""product_id"": 1007, ""amount"": 69.79, ""status"": ""failure"", ""random_string"": ""klbo9TsedR""}",1741192253283353088,[object Object],1741192253283353088_eddac7bd
[object Object],2025-03-05 22:00:52,"2025-03-05 22:00:52 | WARNING | {""user_id"": 85, ""product_id"": 1517, ""amount"": 85.38, ""status"": ""pending"", ""random_string"": ""fRsKXuRQZi""}",1741192252214205440,[object Object],1741192252214205440_ad866b69
[object Object],2025-03-05 22:00:51,"2025-03-05 22:00:51 | WARNING | {""user_id"": 40, ""product_id"": 1312, ""amount"": 13.94, ""status"": ""failure"", ""random_string"": ""IAtyW6XZMz""}",1741192251678980096,[object Object],1741192251678980096_6d6ac381
[object Object],2025-03-05 22:00:48,"2025-03-05 22:00:48 | INFO | {""user_id"": 88, ""product_id"": 1510, ""amount"": 42.07, ""status"": ""pending"", ""random_string"": ""HHfPfU8rtO""}",1741192248013104896,[object Object],1741192248013104896_cc7c20cd
[object Object],2025-03-05 22:00:43,"2025-03-05 22:00:43 | INFO | {""user_id"": 21, ""product_id"": 1033, ""amount"": 97.85, ""status"": ""failure"", ""random_string"": ""ITRoykOrJD""}",1741192243450757888,[object Object],1741192243450757888_9cf75217
[object Object],2025-03-05 22:00:41,"2025-03-05 22:00:41 | INFO | {""user_id"": 56, ""product_id"": 1366, ""amount"": 38.8, ""status"": ""success"", ""random_string"": ""CnhdmIHsSB""}",1741192241500603136,[object Object],1741192241500603136_bdf2421
[object Object],2025-03-05 22:00:36,"2025-03-05 22:00:36 | WARNING | {""user_id"": 1, ""product_id"": 1087, ""amount"": 79.77, ""status"": ""success"", ""random_string"": ""lB8GLwVE0K""}",1741192236582466304,[object Object],1741192236582466304_f38050d5
[object Object],2025-03-05 22:00:34,"2025-03-05 22:00:34 | WARNING | {""user_id"": 25, ""product_id"": 1546, ""amount"": 75.24, ""status"": ""pending"", ""random_string"": ""fR7zGFdxwW""}",1741192234969140480,[object Object],1741192234969140480_4030131d
[object Object],2025-03-05 22:00:33,"2025-03-05 22:00:33 | ERROR | {""user_id"": 69, ""product_id"": 1031, ""amount"": 35.53, ""status"": ""pending"", ""random_string"": ""CH3RTKVIfM""}",1741192233163307776,[object Object],1741192233163307776_401deef5
[object Object],2025-03-05 22:00:31,"2025-03-05 22:00:31 | ERROR | {""user_id"": 71, ""product_id"": 1563, ""amount"": 66.27, ""status"": ""success"", ""random_string"": ""ftLZvMLXEp""}",1741192231423504896,[object Object],1741192231423504896_916a78bd
[object Object],2025-03-05 22:00:25,"2025-03-05 22:00:25 | ERROR | {""user_id"": 54, ""product_id"": 1101, ""amount"": 12.12, ""status"": ""success"", ""random_string"": ""67pcWmivIQ""}",1741192225169310464,[object Object],1741192225169310464_7d5a9a23
[object Object],2025-03-05 22:00:21,"2025-03-05 22:00:21 | ERROR | {""user_id"": 17, ""product_id"": 1283, ""amount"": 63.38, ""status"": ""success"", ""random_string"": ""en2Fs048sr""}",1741192221219752704,[object Object],1741192221219752704_79807113
[object Object],2025-03-05 22:00:11,"2025-03-05 22:00:11 | ERROR | {""user_id"": 87, ""product_id"": 1815, ""amount"": 80.12, ""status"": ""failure"", ""random_string"": ""eVcMDIu53k""}",1741192211858923008,[object Object],1741192211858923008_75694d0f
[object Object],2025-03-05 22:00:11,"2025-03-05 22:00:11 | INFO | {""user_id"": 67, ""product_id"": 1032, ""amount"": 27.42, ""status"": ""success"", ""random_string"": ""6wJMTGggXa""}",1741192211100162304,[object Object],1741192211100162304_4a5784e9
[object Object],2025-03-05 22:00:10,"2025-03-05 22:00:10 | WARNING | {""user_id"": 13, ""product_id"": 1243, ""amount"": 29.86, ""status"": ""failure"", ""random_string"": ""ilLAcekm6N""}",1741192210204453376,[object Object],1741192210204453376_903ffe41
[object Object],2025-03-05 22:00:08,"2025-03-05 22:00:08 | INFO | {""user_id"": 67, ""product_id"": 1785, ""amount"": 37.5, ""status"": ""pending"", ""random_string"": ""06BIWBIiUT""}",1741192208350237696,[object Object],1741192208350237696_1308868d
[object Object],2025-03-05 22:00:07,"2025-03-05 22:00:07 | WARNING | {""user_id"": 26, ""product_id"": 1137, ""amount"": 40.17, ""status"": ""pending"", ""random_string"": ""4eAGmo3mZ8""}",1741192207477698816,[object Object],1741192207477698816_9520c93f
[object Object],2025-03-05 22:00:06,"2025-03-05 22:00:06 | WARNING | {""user_id"": 75, ""product_id"": 1688, ""amount"": 94.26, ""status"": ""pending"", ""random_string"": ""xQUQWerfnX""}",1741192206462373376,[object Object],1741192206462373376_cbd9381
[object Object],2025-03-05 22:00:03,"2025-03-05 22:00:03 | INFO | {""user_id"": 9, ""product_id"": 1460, ""amount"": 83.21, ""status"": ""success"", ""random_string"": ""3gZrS0ubcR""}",1741192203421057280,[object Object],1741192203421057280_703582fd
[object Object],2025-03-05 22:00:00,"2025-03-05 22:00:00 | INFO | {""user_id"": 56, ""product_id"": 1081, ""amount"": 64.76, ""status"": ""pending"", ""random_string"": ""SIlbftgw5K""}",1741192200284799488,[object Object],1741192200284799488_8ac1794d
[object Object],2025-03-05 21:59:55,"2025-03-05 21:59:55 | WARNING | {""user_id"": 98, ""product_id"": 1616, ""amount"": 59.23, ""status"": ""failure"", ""random_string"": ""JDcp2mLic3""}",1741192195389962496,[object Object],1741192195389962496_c6ca95b
[object Object],2025-03-05 21:59:54,"2025-03-05 21:59:54 | WARNING | {""user_id"": 61, ""product_id"": 1668, ""amount"": 34.63, ""status"": ""failure"", ""random_string"": ""IyXXZHudhx""}",1741192194097657856,[object Object],1741192194097657856_9375e1e5
[object Object],2025-03-05 21:59:51,"2025-03-05 21:59:51 | INFO | {""user_id"": 27, ""product_id"": 1374, ""amount"": 85.89, ""status"": ""pending"", ""random_string"": ""9xNvvPzcE8""}",1741192191209583872,[object Object],1741192191209583872_d4b055e5
[object Object],2025-03-05 21:59:45,"2025-03-05 21:59:45 | ERROR | {""user_id"": 18, ""product_id"": 1345, ""amount"": 31.71, ""status"": ""failure"", ""random_string"": ""Ivsx3aHCFR""}",1741192185910070016,[object Object],1741192185910070016_9b3f7b15
[object Object],2025-03-05 21:59:44,"2025-03-05 21:59:44 | INFO | {""user_id"": 52, ""product_id"": 1339, ""amount"": 33.0, ""status"": ""success"", ""random_string"": ""bySt5wYX3m""}",1741192184926643968,[object Object],1741192184926643968_de6d65bb
[object Object],2025-03-05 21:59:40,"2025-03-05 21:59:40 | ERROR | {""user_id"": 7, ""product_id"": 1565, ""amount"": 43.58, ""status"": ""pending"", ""random_string"": ""anIiTlsmHM""}",1741192180219377152,[object Object],1741192180219377152_a41ecdf9
[object Object],2025-03-05 21:59:36,"2025-03-05 21:59:36 | ERROR | {""user_id"": 84, ""product_id"": 1237, ""amount"": 72.75, ""status"": ""failure"", ""random_string"": ""nuBhk1XsWJ""}",1741192176321916416,[object Object],1741192176321916416_fd56cf5d
[object Object],2025-03-05 21:59:30,"2025-03-05 21:59:30 | WARNING | {""user_id"": 15, ""product_id"": 1607, ""amount"": 16.37, ""status"": ""pending"", ""random_string"": ""F4s48YmSPn""}",1741192170102960384,[object Object],1741192170102960384_59d6f09b
[object Object],2025-03-05 21:59:26,"2025-03-05 21:59:26 | INFO | {""user_id"": 31, ""product_id"": 1971, ""amount"": 27.54, ""status"": ""success"", ""random_string"": ""H6RxI63nzs""}",1741192166208145152,[object Object],1741192166208145152_9add7641
[object Object],2025-03-05 21:59:24,"2025-03-05 21:59:24 | ERROR | {""user_id"": 1, ""product_id"": 1289, ""amount"": 41.61, ""status"": ""success"", ""random_string"": ""gmljYIOoF9""}",1741192164643326976,[object Object],1741192164643326976_5f9ebfab
[object Object],2025-03-05 21:59:22,"2025-03-05 21:59:22 | WARNING | {""user_id"": 62, ""product_id"": 1659, ""amount"": 43.97, ""status"": ""success"", ""random_string"": ""Mv7FZBR2c9""}",1741192162430798592,[object Object],1741192162430798592_ae62214f
[object Object],2025-03-05 21:59:20,"2025-03-05 21:59:20 | INFO | {""user_id"": 16, ""product_id"": 1217, ""amount"": 14.23, ""status"": ""failure"", ""random_string"": ""IZwYbOQULZ""}",1741192160699738368,[object Object],1741192160699738368_8deaa19d
[object Object],2025-03-05 21:59:18,"2025-03-05 21:59:18 | WARNING | {""user_id"": 26, ""product_id"": 1052, ""amount"": 30.65, ""status"": ""failure"", ""random_string"": ""XAGRqHbrpR""}",1741192158716774912,[object Object],1741192158716774912_2c09c1f1
[object Object],2025-03-05 21:59:14,"2025-03-05 21:59:14 | WARNING | {""user_id"": 69, ""product_id"": 1411, ""amount"": 40.17, ""status"": ""success"", ""random_string"": ""CkQI5VaIXS""}",1741192154981471744,[object Object],1741192154981471744_47a6cf25
[object Object],2025-03-05 21:59:11,"2025-03-05 21:59:11 | ERROR | {""user_id"": 3, ""product_id"": 1875, ""amount"": 58.59, ""status"": ""success"", ""random_string"": ""n8MGzVmvVw""}",1741192151764844544,[object Object],1741192151764844544_b585daf9
[object Object],2025-03-05 21:59:08,"2025-03-05 21:59:08 | ERROR | {""user_id"": 19, ""product_id"": 1862, ""amount"": 91.93, ""status"": ""pending"", ""random_string"": ""lZOXTv8fMb""}",1741192148350939392,[object Object],1741192148350939392_f60dbe41
[object Object],2025-03-05 21:59:06,"2025-03-05 21:59:06 | ERROR | {""user_id"": 84, ""product_id"": 1031, ""amount"": 73.4, ""status"": ""failure"", ""random_string"": ""p2nf49IbyD""}",1741192146992969216,[object Object],1741192146992969216_ad291b9d
[object Object],2025-03-05 21:59:06,"2025-03-05 21:59:06 | WARNING | {""user_id"": 18, ""product_id"": 1514, ""amount"": 61.86, ""status"": ""success"", ""random_string"": ""QpxGdxR8UI""}",1741192146291770880,[object Object],1741192146291770880_85d6b259
